r,x,y
0.00112529869767,0.994028004209,1.56641578716
0.00313604790785,0.988586564667,1.58056814555
0.00153285485082,0.984113506756,1.58190620605
0.00123562558134,0.992323767946,1.58283636969
0.00107462891849,0.989597486113,1.57648062342
0.00821631870792,0.962969845006,1.53645159838
0.0044209485342,0.95716343486,1.5252272443
0.00275696165556,0.953447799836,1.51908587221
0.0014680461624,0.962847298245,1.5267680089
0.00137653918684,0.955283814627,1.53071157577
0.00305528789338,0.973712150807,1.53986509826
0.00158144506464,0.97787412288,1.54190893803
0.00117690421931,0.972344419964,1.5358600062
0.00100394102519,0.970293289794,1.54205341469
0.00268396261779,0.957644481644,1.54596246785
0.00132787109474,0.956008477294,1.54962556756
0.00103046157443,0.95606418869,1.54260097692
0.00680969251102,0.95144182865,1.57984866256
0.00341020925672,0.943096026301,1.58574730437
0.00204741551441,0.938568263318,1.58879443918
0.00113339941654,0.947525527527,1.58675918315
0.00110810319338,0.943651423557,1.58126325695
0.00253586516243,0.960438076806,1.58237986135
0.001319199317,0.96423634227,1.5830391804
0.0024126368214,0.951375641994,1.57062657073
0.00123191196549,0.951645415144,1.5669920201
0.02030137126,0.867354159981,1.6241097008
0.00984567141917,0.86402895872,1.65407279842
0.00579760386965,0.863590023938,1.66970991446
0.00381664122031,0.86378722369,1.67932213694
0.00185121157768,0.85824439467,1.66423920834
0.00176888689877,0.869098495424,1.66452257175
0.00340446185829,0.855021632092,1.64435507755
0.00170842001098,0.852212234787,1.64008321054
0.00134722717045,0.854048522533,1.64900605663
0.00112529869767,0.859541862463,1.6440613973
0.00313604790785,0.874518884129,1.64642515162
0.00153285485082,0.877914207466,1.64322040008
0.00123562558134,0.874614622216,1.65079577667
0.00107462891849,0.870473525403,1.64525687421
0.00821631870792,0.849121193379,1.60218214804
0.0044209485342,0.842303822676,1.59154147231
0.00275696165556,0.83884305595,1.58525295195
0.0014680461624,0.84079623227,1.59723422469
0.00137653918684,0.847993203167,1.59265583917
0.00305528789338,0.846706218093,1.6131920077
0.00158144506464,0.846395249215,1.61781830113
0.00117690421931,0.843921572045,1.61000497202
0.00100394102519,0.850310786218,1.61132534543
0.00268396261779,0.860020529632,1.60232568282
0.00132787109474,0.864010869215,1.60274041135
0.00103046157443,0.857899539571,1.59927636351
0.00680969251102,0.892468161585,1.61389712511
0.00341020925672,0.901749436421,1.60961876917
0.00204741551441,0.906652214062,1.60722117881
0.00113339941654,0.900410998534,1.61396076915
0.00110810319338,0.897588438814,1.60785773359
0.00253586516243,0.890162119966,1.62295370395
0.001319199317,0.888833974273,1.62657275786
0.0024126368214,0.884514689116,1.60922875987
0.00123191196549,0.88123218936,1.60764511496
0.038317960163,1.12826711536,1.72430820733
0.0191468153312,1.18282283146,1.74236019514
0.0114634465785,1.21117158613,1.7539073265
0.00762690400935,1.22854722812,1.76181482616
0.00543859521841,1.24028989328,1.76754344598
0.00230603247753,1.22487739393,1.75258468292
0.0022513052411,1.21920460238,1.76502330902
0.00362487412026,1.20546550029,1.73993957773
0.00175472683787,1.20254021848,1.73542484265
0.00148168639302,1.21046463358,1.7409815118
0.00120452173174,1.20309553669,1.74414746756
0.00349145943194,1.19738225548,1.7596955537
0.00167224073863,1.19235377114,1.76086949778
0.00142243989755,1.2014829825,1.76240303307
0.00117955930031,1.19859322803,1.75518423887
0.00651046350193,1.17275117088,1.71876236451
0.00324582176995,1.16748709324,1.71054807276
0.00193912509034,1.16433656861,1.7064300795
0.0011133366639,1.17179746081,1.71119845242
0.0010255279199,1.16641497661,1.71468268206
0.00258745506704,1.18164949266,1.72065761958
0.00137980296011,1.18538486035,1.72199409422
0.00215802450119,1.16868799303,1.72641960096
0.00107547061168,1.16733570466,1.72935674358
0.0060923443443,1.16074749357,1.75459517116
0.00297442759683,1.15229929096,1.75788670972
0.00175931158449,1.14778508909,1.75931158449
0.00101777735539,1.15583679723,1.75973704747
0.00241201632373,1.16837317171,1.7583599
0.00128625830368,1.17185684989,1.75960135944
0.00207919232768,1.16200873808,1.74652155525
0.00104775410949,1.16265838717,1.74346283819
0.0149640169765,1.10585334138,1.67596990137
0.00792616720814,1.09370577033,1.6565689465
0.00489932749098,1.08619316957,1.64617403697
0.00332598553137,1.08110561537,1.63971086697
0.00153226230558,1.09254528743,1.6471819785
0.00147542617238,1.08524122699,1.65247731307
0.00264505178282,1.10410874243,1.65844746783
0.00130797228698,1.10781700895,1.65981683218
0.00106094670304,1.10256815628,1.65507685675
0.00248012838846,1.09110992804,1.66664627704
0.00120252502219,1.09071096622,1.67030725582
0.00562017160203,1.1259482328,1.68043130901
0.00292267208736,1.13393650701,1.68345912232
0.0017873311958,1.13820351017,1.68545331764
0.00215358827524,1.1227674177,1.67333808986
0.00112952255335,1.12101172825,1.6705638564
0.0018475821007,1.12003712435,1.68499487584
0.00492438579091,1.09743484832,1.69398871207
0.00244382868797,1.09489343706,1.70090476683
0.00145943663898,1.09370276502,1.70462199433
0.00188188306482,1.09411123391,1.68804910914
0.00171482827257,1.10391306973,1.69253550503
0.012925155642,1.08950194503,1.75782116731
0.00648192596057,1.07405206738,1.76956578723
0.00389381861627,1.06559808526,1.77558128902
0.00259743622129,1.06023876461,1.77924381158
0.00121759036441,1.07063263785,1.77646434167
0.00119632501253,1.06643858903,1.77056101855
0.00216264526169,1.0825395154,1.77120646932
0.00107157396272,1.08577202028,1.77131176037
0.0020964551592,1.07482538805,1.76102233373
0.001028661299,1.07554905685,1.75798215999
0.0048533968129,1.10683343278,1.76178304308
0.00253254120299,1.1141684691,1.76264867728
0.00155321553584,1.11824651143,1.76289963318
0.00182257733589,1.10172199472,1.76607743847
0.00162591405715,1.10393697624,1.75598718172
0.00453226503297,1.08854904572,1.74038977266
0.00230525817312,1.08871008713,1.73355414619
0.00139504939998,1.08894426222,1.72986125597
0.00170182597515,1.08375230241,1.74437162453
0.00156403893308,1.09353094013,1.74390341039
0.038317960163,0.929161153825,1.83926208782
0.0191468153312,0.917516775803,1.89553471779
0.0114634465785,0.913342507572,1.92585902518
0.00762690400935,0.911502782156,1.94486052238
0.00543859521841,0.910592579876,1.95789427863
0.00230603247753,0.905344160728,1.93706728112
0.0022513052411,0.918952722692,1.93837381258
0.00362487412026,0.904099125216,1.9139335355
0.00175472683787,0.901651890855,1.9091427996
0.00148168639302,0.902501899948,1.91878387896
0.00120452173174,0.908928246506,1.91398503173
0.00349145943194,0.925249924688,1.91681122813
0.00167224073863,0.928780832257,1.913043405
0.00142243989755,0.925544307092,1.92171630159
0.00117955930031,0.920737525168,1.91560430371
0.00651046350193,0.902116285293,1.87501348856
0.00324582176995,0.897634538785,1.86634751772
0.00193912509034,0.895643514319,1.86156008672
0.0011133366639,0.89604260031,1.87040559536
0.0010255279199,0.901751273794,1.86748634213
0.00258745506704,0.899308463441,1.8836672888
0.00137980296011,0.898598200589,1.88757044944
0.00215802450119,0.910779235505,1.87532329154
0.00107547061168,0.913999019819,1.87562074677
0.0060923443443,0.939150244797,1.88253440239
0.00297442759683,0.946224902115,1.8768638136
0.00175931158449,0.949715980795,1.87366683748
0.00101777735539,0.946058588479,1.88085255277
0.00241201632373,0.938597756537,1.8910207978
0.00128625830368,0.937931052862,1.89465848133
0.00207919232768,0.931527666063,1.87958986422
0.00104775410949,0.928553914835,1.87862311831
0.0149640169765,0.898505839871,1.79568203718
0.00792616720814,0.887777905625,1.77546145462
0.00489932749098,0.88253195028,1.76375789675
0.00332598553137,0.879478457972,1.75612036057
0.00153226230558,0.880228794323,1.76976296294
0.00147542617238,0.888466718801,1.76608512834
0.00264505178282,0.884203266763,1.7854099534
0.00130797228698,0.883535037816,1.78930608859
0.00106094670304,0.88205452502,1.78239046111
0.00248012838846,0.897803051023,1.77825205452
0.00120252502219,0.901173032557,1.77973703284
0.00562017160203,0.892322086515,1.81531542746
0.00292267208736,0.890950112653,1.82374738251
0.0017873311958,0.890543634884,1.8284398133
0.00215358827524,0.887769586088,1.8090141512
0.00112952255335,0.886244874165,1.8061065628
0.0018475821007,0.899229805548,1.81247804079
0.00492438579091,0.918319834217,1.79740081368
0.00244382868797,0.925580018961,1.79865791435
0.00145943663898,0.92939456843,1.79948537587
0.00188188306482,0.914837794394,1.7915526777
0.00171482827257,0.913822209296,1.80228451448
0.012925155642,0.977566813689,1.82244694552
0.00648192596057,0.995462891721,1.81493926896
0.00389381861627,1.00489946015,1.81062565656
0.00259743622129,1.01075095805,1.80781561002
0.00121759036441,1.00314692988,1.81542723333
0.00119632501253,1.0001315265,1.80884341895
0.00216264526169,0.992640040077,1.8231099556
0.00107157396272,0.99111497236,1.82596203247
0.0020964551592,0.987677383616,1.81133725755
0.001028661299,0.98468268153,1.81044388624
0.0048533968129,0.972332154874,1.83943739209
0.00253254120299,0.969414297919,1.84622253698
0.00155321553584,0.967592610936,1.84987970318
0.00182257733589,0.978606929408,1.83715795457
0.00162591405715,0.96876101997,1.83403105647
0.00453226503297,0.962947232751,1.81290601319
0.00230525817312,0.956946885872,1.8096276659
0.00139504939998,0.953631661585,1.80798402237
0.00170182597515,0.96879398928,1.81074283756
0.00156403893308,0.963499185073,1.81897727917
0.0968319277888,1.50946036853,2.03347048357
0.0512394180749,1.65665314184,2.049576723
0.0317028740068,1.73884796998,2.06068681044
0.0215484070452,1.79150091957,2.06864707634
0.0155984319516,1.82816905389,2.07459144956
0.0118135615196,1.85519311517,2.07918682745
0.00452490448636,1.81565610216,2.05883154129
0.00449469988051,1.81132129779,2.08554074456
0.00641573088132,1.77427537271,2.04661815114
0.00303641123345,1.76709742574,2.04046834888
0.0026743049229,1.78333232054,2.04584326602
0.00214053950971,1.77219608311,2.05491792932
0.00635517770963,1.7685368366,2.08449828876
0.00300033163946,1.75995815618,2.08823082106
0.00264627782365,1.77686537569,2.08791320286
0.00212925810019,1.76900261401,2.07602664769
0.00979575352848,1.71364102379,2.0277209804
0.00470403547784,1.70285434568,2.01803121999
0.00275453243005,1.69688215266,2.01356320637
0.00163734589677,1.70914234642,2.01721014482
0.00149721323773,1.7029004377,2.02423229741
0.00402150053293,1.72742992493,2.02683626859
0.00217745721207,1.73361744489,2.02721266444
0.00149058446237,1.72376044921,2.02272311543
0.00130869362083,1.72422126977,2.03109249953
0.00326982852496,1.71037975946,2.04037299958
0.00163482562841,1.70934316714,2.04516686115
0.0012146055741,1.70755070233,2.03689354776
0.00116361265452,1.71446442643,2.03864937073
0.00965528915325,1.70579204027,2.0855424571
0.00461800413604,1.69304076622,2.09195587363
0.00269932019151,1.68624640481,2.09467246861
0.00160610190053,1.69878312398,2.09435687829
0.00147426651032,1.69467581968,2.0860871121
0.00395845624128,1.71863266391,2.0900648954
0.00214281015213,1.7245899133,2.09138270847
0.00146464611283,1.71405922836,2.09297929523
0.0012911278053,1.71673216664,2.08517140556
0.00324357661257,1.7060113255,2.07264545543
0.00162561627121,1.70628388506,2.06778389698
0.00120303182212,1.70239289929,2.07522989316
0.00115298605591,1.70945804744,2.07537490064
0.0167634384841,1.61628874546,1.99484917961
0.00823932637092,1.59834437219,1.97743832902
0.00488608667594,1.58821368665,1.9690929304
0.00323065779617,1.58170753374,1.96423994007
0.00155603175798,1.59461625395,1.96838017384
0.00148752793805,1.5888256126,1.97543710173
0.00283573593496,1.60938028601,1.97650794667
0.00142015968425,1.61362140556,1.97686228048
0.00112448915024,1.60682968114,1.97347845867
0.00261617093836,1.59805292125,1.98828991315
0.00127702748091,1.59844940259,1.99216287022
0.00103282840637,1.59511255383,1.98612902544
0.00671427973553,1.63975578298,1.99414108145
0.0035948569855,1.65001586038,1.99514562695
0.00223528486316,1.65576579331,1.99610938281
0.00119670116289,1.64714312066,1.99131073504
0.00112007978774,1.64644312229,1.99822234132
0.00250885999844,1.63389784288,1.98701711877
0.00130128775903,1.63106977723,1.98446383252
0.00219418328969,1.63418788371,2.00109516019
0.00108588917282,1.63192067144,2.00346552385
0.00560123113676,1.61046840769,2.01644320923
0.00280035549199,1.60870206714,2.02465702071
0.00167968519517,1.60787318791,2.02905971577
0.00209419810747,1.60566599696,2.01043018317
0.00109116829306,1.60394513948,2.00774965923
0.00197989652497,1.6174777152,2.01355476589
0.00101014046015,1.62014311937,2.01219979661
0.0163562368117,1.60535721345,2.0935983119
0.00797896876954,1.58469095983,2.10644775516
0.00471501530488,1.57344047548,2.11232685658
0.00311123775839,1.56635089078,2.1156416757
0.0015005497838,1.57934296379,2.11427464537
0.00143981606531,1.57527217552,2.10645090354
0.0027433100276,1.59493773839,2.10960541123
0.00137379966305,1.59901782823,2.11015628244
0.00108638931413,1.59190253959,2.11194082667
0.00254690185744,1.58662037636,2.09610022868
0.00124553138578,1.58779020095,2.09249272811
0.00100457852952,1.58338275852,2.09755996964
0.00654036623782,1.62749143165,2.09945756234
0.00350139064333,1.63743835267,2.100834386
0.00217745721207,1.64310224835,2.10124620965
0.00116361265452,1.63384697691,2.10381167938
0.00109281207178,1.63475347583,2.09710636575
0.00243624108684,1.62036224329,2.10491229903
0.00126225724619,1.61712856057,2.10670734388
0.00214524917395,1.62375240654,2.0916179446
0.00106303142687,1.62211873285,2.08885675379
0.00552463638701,1.60439410352,2.07173864513
0.00277344187434,1.60444990756,2.06344075451
0.00166720842705,1.60459291133,2.0590024074
0.00206002751028,1.59849639613,2.07650773036
0.00107205806848,1.59627982419,2.07872059477
0.00194932698007,1.61051101751,2.07603323378
0.0349985268102,1.43465503013,1.92491897456
0.0179554815697,1.39949128589,1.88532556482
0.0109064128925,1.37900367185,1.86499660462
0.00732277458855,1.36558129921,1.8526619709
0.00525467979605,1.35610448525,1.84439260841
0.00220532985714,1.3751076096,1.85247708
0.00215522612057,1.3662637782,1.86211536817
0.00342802705167,1.39333732811,1.86484671611
0.00165549990383,1.39834025002,1.86574839162
0.00140442577957,1.39060020724,1.86086415793
0.00113930377154,1.39054129504,1.86845818533
0.00330847001038,1.37912544889,1.87921096589
0.00158188325605,1.37999739352,1.88402295796
0.00135108564336,1.37522755039,1.87665795862
0.00111694621884,1.38259956505,1.87646964765
0.00604303013186,1.42348958993,1.88542540114
0.00299998034859,1.43239663493,1.88698763926
0.00178807658974,1.43702632858,1.88820887876
0.00103094701319,1.43030773801,1.8835401931
0.00241139614514,1.41867239758,1.87847759706
0.0012882854262,1.4161798492,1.87574358054
0.00200388845511,1.4184152308,1.89167070163
0.0056811265046,1.39727996453,1.90885850555
0.00276666295644,1.39766690233,1.91729742881
0.00163407285489,1.39816682072,1.92166967735
0.00225831373649,1.3911951926,1.90375847986
0.00120636988559,1.3888169685,1.90123893968
0.0019357374203,1.40370374199,1.90476562158
0.0133783482034,1.48300664382,1.92648214129
0.00701750641143,1.50312846902,1.92981426314
0.004313468699,1.51415244722,1.93243397715
0.00291765238702,1.52111017411,1.93440353259
0.00135270026029,1.51119989796,1.92759787091
0.00130063036962,1.50934778097,1.93533798999
0.00235242422039,1.49806455085,1.92193058806
0.00116535844563,1.49567888731,1.91934535995
0.00219930414422,1.49578769316,1.93538764691
0.00106720463504,1.49293359029,1.9369764126
0.00507003910998,1.47237578781,1.91140474446
0.00264693357134,1.46707949754,1.90579217136
0.00162226212446,1.46392686026,1.902913472
0.00193678080012,1.47937981228,1.91160264972
0.00101438057852,1.48228749008,1.91210739052
0.00166485490635,1.47064277537,1.91791285212
0.00440852936134,1.4711635246,1.93975291899
0.00218953494407,1.46638916365,1.94430703033
0.00130821118748,1.46376380546,1.94661824697
0.00167998608087,1.4772192536,1.9403839234
0.00153851028842,1.47006918977,1.93390743254
0.0117248173681,1.42155855737,1.96976931784
0.00586126921633,1.41789824577,1.98697026434
0.00351444880469,1.41628943848,1.99620692106
0.00234151698341,1.41541360733,2.00199702081
0.00110141064475,1.41360510476,1.99245185636
0.00107877084996,1.4200493006,1.99356853072
0.00196299499734,1.41326960559,1.98066195231
0.00189221921868,1.42458515095,1.98304574118
0.00443758318545,1.41168395552,1.95697418479
0.00232286249956,1.40816055388,1.95120449963
0.00142703136233,1.4063920786,1.94789780957
0.00166485490635,1.41008689638,1.96286393459
0.00148270352594,1.4176010474,1.95716865425
0.00409161564662,1.43627560016,1.96397551038
0.00207764190286,1.4418315885,1.9612939563
0.00125623852824,1.44477698767,1.95973210405
0.00153500299024,1.4348134768,1.96940883648
0.00141602763712,1.43151943451,1.96119827742
0.0332692828725,1.42139417724,2.12923410384
0.0167634384841,1.38400772815,2.16248356445
0.0100893104945,1.36306547441,2.17929106682
0.00673667141142,1.34962841133,2.18941820871
0.00481618979223,1.34026292399,2.19618254526
0.00202819086476,1.35833278842,2.19044613394
0.00199160875447,1.35108062435,2.18081158615
0.00316982341743,1.37623399931,2.18083851119
0.00153126159046,1.38092404325,2.18051650482
0.00129627745172,1.373325259,2.18422750614
0.00105537564678,1.37401978805,2.17723995932
0.00308136599885,1.36451408399,2.16620029719
0.00147665402917,1.36577965519,2.16182149871
0.00125692849898,1.36066501358,2.16820166075
0.00103882728257,1.36746924161,2.169071366
0.00563822134897,1.40625876107,2.165076998
0.00280035549199,1.41468774749,2.16467479531
0.00166982960779,1.41912071627,2.16409917169
0.00224273000419,1.40101771491,2.17096264406
0.00119670116289,1.39841345479,2.1732093118
0.00187551230285,1.40226165513,2.15871466058
0.0053643088789,1.38439707334,2.14035924268
0.00262296501457,1.38564814487,2.13247055684
0.00155244421166,1.38658241718,2.12840101418
0.00212749858485,1.3781659301,2.14451857353
0.00113518647412,1.37568505425,2.14663762256
0.00182388007648,1.38998330213,2.14488296995
0.0127051924919,1.46706926106,2.13447233863
0.006669939994,1.48644417729,2.13438079808
0.00410318721701,1.49719298638,2.13365735285
0.00277725496054,1.50403506733,2.13293180969
0.00128391887063,1.49366087474,2.13772491961
0.00123919397621,1.49314201237,2.1301744451
0.00222788898953,1.48049942631,2.14100131893
0.00110239701953,1.47788151951,2.14305980597
0.00209658484406,1.48039725687,2.12803361672
0.00101825091417,1.47794902266,2.1261079088
0.00478198594592,1.45498422014,2.14711168972
0.0024903024087,1.44927898015,2.15162128111
0.00152432859304,1.44595751315,2.15387630196
0.00182645626612,1.46154395344,2.14791256896
0.00157527245087,1.45426487372,2.14079526074
0.00421533819715,1.45780225907,2.12031511316
0.0020985493044,1.45391760696,2.11533769883
0.00125536624077,1.45174643219,2.11278138321
0.00160650229439,1.46361793169,2.1205830286
0.00146700254871,1.45594884989,2.12568669308
0.0113941437194,1.41435856787,2.08512830064
0.00574459077747,1.41288907953,2.06805267989
0.00346026728514,1.41243487772,2.05885903466
0.00231203704384,1.4122768118,2.05308889493
0.00108252298385,1.40936358097,2.06220628423
0.00106064530149,1.41578522197,2.0618944661
0.00191825674931,1.4076401903,2.07363554601
0.00185061470002,1.41890544485,2.07268846402
0.00428690440634,1.40335074916,2.0962962547
0.00223793907379,1.399316929,2.10142479029
0.00137272545967,1.39725403829,2.10438812967
0.00161300840777,1.40249388268,2.09045889647
0.00143224274223,1.40904736864,2.09680337463
0.00396317574962,1.42779972559,2.0925567958
0.00200943924203,1.43278560482,2.09584512944
0.00121396127415,1.43540401852,2.09772508173
0.0014908214088,1.42708394291,2.08714997232
0.00136993262033,1.42288480984,2.09462697648
0.0968319277888,1.00630691235,2.32396626693
0.0512394180749,0.946658938197,2.45949206759
0.0317028740068,0.915183142096,2.53622992055
0.0215484070452,0.895750459787,2.58580884542
0.0155984319516,0.882564370845,2.62053656786
0.0118135615196,0.873032054199,2.64623778039
0.00452490448636,0.875172365792,2.60182007966
0.00449469988051,0.900470616521,2.61142063058
0.00641573088132,0.88528562438,2.55987662165
0.00303641123345,0.883548712872,2.5505854361
0.0026743049229,0.880086080266,2.56733272599
0.00214053950971,0.893513087927,2.56222579312
0.00635517770963,0.920960053913,2.5738469724
0.00300033163946,0.928481861919,2.56828388338
0.00264627782365,0.919753186728,2.58276715588
0.00212925810019,0.91339050883,2.57001452693
0.00979575352848,0.899237368917,2.49791714976
0.00470403547784,0.896239129305,2.4837307323
0.00275453243005,0.895355812509,2.47632465461
0.00163734589677,0.89238405698,2.48876576309
0.00149721323773,0.901586373869,2.48687118787
0.00402150053293,0.891576735449,2.50941633255
0.00217745721207,0.888808943829,2.51496307994
0.00149058446237,0.889849378177,2.50418189677
0.00130869362083,0.896867067144,2.50876567114
0.00326982852496,0.911824971102,2.5014188216
0.00163482562841,0.91649487316,2.5029180371
0.0012146055741,0.910226206004,2.49722906035
0.00116361265452,0.908289931243,2.50409443254
0.00965528915325,0.953236728386,2.520030469
0.00461800413604,0.965166547044,2.51219425
0.00269932019151,0.97091636802,2.50766845791
0.00160610190053,0.9643746992,2.51836778003
0.00147426651032,0.959266523747,2.51067586707
0.00395845624128,0.950732963016,2.53341199442
0.00214281015213,0.948895597922,2.53923003027
0.00146464611283,0.955543625086,2.53090848297
0.0012911278053,0.947445325141,2.52931937059
0.00324357661257,0.941957954694,2.51377187474
0.00162561627121,0.93761144179,2.51157713902
0.00120303182212,0.946005356524,2.51193044459
0.00115298605591,0.942598362609,2.51812154611
0.0167634384841,0.919445693528,2.39717170323
0.00823932637092,0.913339641252,2.37292599482
0.00488608667594,0.911177656816,2.35997986448
0.00323065779617,0.91022792036,2.35191887561
0.00155603175798,0.90735910788,2.36516827213
0.00148752793805,0.916365907377,2.36368189356
0.00283573593496,0.907015949591,2.38201818537
0.00142015968425,0.9052022519,2.38586826955
0.00112448915024,0.90566763846,2.37829455276
0.00261617093836,0.922883114255,2.37809938297
0.00127702748091,0.926038952793,2.38037922442
0.00103282840637,0.92248191431,2.37447250624
0.00671427973553,0.907098943777,2.41714070479
0.0035948569855,0.902838867001,2.42652846522
0.00223528486316,0.90079853759,2.43198993112
0.00119670116289,0.900954123045,2.42212315368
0.00112007978774,0.90728974885,2.42497274045
0.00250885999844,0.903858381168,2.40850559851
0.00130128775903,0.903061203241,2.40477977869
0.00219418328969,0.915905302264,2.41579580194
0.00108588917282,0.919091703545,2.41501752035
0.00560123113676,0.94105684064,2.40292815767
0.00280035549199,0.949053380314,2.40550536762
0.00167968519517,0.953280665694,2.40698888468
0.00209419810747,0.938250612682,2.39576263495
0.00109116829306,0.936789639592,2.39293206668
0.00197989652497,0.935050721577,2.40755417436
0.00101014046015,0.932544581668,2.40918499745
0.0163562368117,1.0104307167,2.43707928494
0.00797896876954,1.0318917878,2.42560650594
0.00471501530488,1.04260848116,2.4188028514
0.00311123775839,1.04902399107,2.41432050051
0.0015005497838,1.04134407157,2.42488845061
0.00143981606531,1.03660390653,2.41745117365
0.0027433100276,1.02950300889,2.43605930451
0.00137379966305,1.02794003243,2.43986820157
0.00108638931413,1.03304313739,2.43459845297
0.00254690185744,1.02196585873,2.42210366643
0.00124553138578,1.0182567593,2.42131301395
0.00100457852952,1.02484884041,2.42002967762
0.00654036623782,1.00443786733,2.45917770542
0.00350139064333,1.00065677108,2.46848040355
0.00217745721207,0.998181472985,2.47359139291
0.00116361265452,1.00503087067,2.46685882759
0.00109281207178,0.998770649264,2.46429122187
0.00243624108684,1.01272640206,2.45573101554
0.00126225724619,1.01589779786,2.45382808659
0.00214524917395,0.999518071762,2.45201980582
0.00106303142687,0.997943647224,2.4492244075
0.00552463638701,0.991981244922,2.4253153739
0.00277344187434,0.98476715883,2.4212147563
0.00166720842705,0.9808519356,2.41911942765
0.00206002751028,0.999060247581,2.42259235208
0.00107205806848,1.00208493035,2.42177917669
0.00194932698007,0.992642010794,2.43276007113
0.0349985268102,0.949701217129,2.20490718904
0.0179554815697,0.932994190595,2.15465778837
0.0109064128925,0.925632601652,2.12675051404
0.00732277458855,0.921661681821,2.1089590815
0.00525467979605,0.91923861081,2.09661723862
0.00220532985714,0.916738406403,2.11711666285
0.00215522612057,0.929507324512,2.11427682428
0.00342802705167,0.918335966257,2.13908888024
0.00165549990383,0.916615379199,2.14387237546
0.00140442577957,0.916255530135,2.13472718494
0.00113930377154,0.922861606881,2.13847317918
0.00330847001038,0.937881711088,2.13396315669
0.00158188325605,0.941613046143,2.13712427893
0.00135108564336,0.937619691188,2.12931097393
0.00111694621884,0.933770601772,2.13560117043
0.00604303013186,0.921081499365,2.17549084747
0.00299998034859,0.917980914765,2.18398569377
0.00178807658974,0.91672369237,2.18860574584
0.00103094701319,0.916039787265,2.18045293289
0.00241139614514,0.917473120709,2.16784513448
0.0012882854262,0.916351667132,2.16431951601
0.00200388845511,0.929027267805,2.1742189738
0.0056811265046,0.954479975769,2.16450919825
0.00276666295644,0.9615948288,2.16906375785
0.00163407285489,0.965131347907,2.17168282415
0.00225831373649,0.953105609928,2.15668961835
0.00120636988559,0.952112736179,2.15337024577
0.0019357374203,0.947723545546,2.16802591074
0.0133783482034,0.926879152385,2.24756249817
0.00701750641143,0.919703941959,2.26665457089
0.004313468699,0.916460691739,2.27751147307
0.00291765238702,0.914687513338,2.28452181903
0.00135270026029,0.913748775512,2.27253643729
0.00130063036962,0.921377973757,2.27480251646
0.00235242422039,0.915408438144,2.25832725157
0.00116535844563,0.914362396697,2.25496859229
0.00219930414422,0.928201021815,2.2630839644
0.00106720463504,0.931003984701,2.26140662166
0.00507003910998,0.919137171714,2.23081720839
0.00264693357134,0.916924685964,2.22342419993
0.00162226212446,0.916007977821,2.21925458627
0.00193678080012,0.915806550458,2.23698182414
0.00101438057852,0.914789829912,2.23975231738
0.00166485490635,0.925639864497,2.23257042942
0.00440852936134,0.944293542609,2.24394144492
